ds,y
2011-07-15,0.7503873
2011-07-16,1.2802588
2011-07-17,2.658059
2011-07-18,2.5851724
2011-07-19,2.5851724
2011-07-20,0.44882035
2011-07-21,0.44882596
2011-07-22,0.5028819
2011-07-23,0.50320125
2011-07-24,0.962334
2011-07-25,0.96183723
2011-07-26,0.93386245
2011-07-27,0.25379995
2011-07-28,0.25164932
2011-07-29,0.638299
2011-07-30,0.61104935
2011-07-31,0.61104935
2011-08-01,0.37525606
2011-08-02,0.3754413
2011-08-03,0.37551507
2011-08-04,0.49915084
2011-08-05,0.6209254
2011-08-06,0.33559826
2011-08-07,0.38967988
2011-08-08,0.3829341
2011-08-09,0.3140501
2011-08-10,0.30008957
2011-08-11,0.29166308
2011-08-12,0.4510401
2011-08-13,0.36822978
2011-08-14,0.47846872
2011-08-15,0.7433405
2011-08-16,0.7433405
2011-08-17,1.4055506
2011-08-18,0.53261906
2011-08-19,0.8095524
2011-08-20,1.0528423
2011-08-21,1.2243419
2011-08-22,1.3162729
2011-08-23,0.60764825
2011-08-24,1.028826
2011-08-25,0.92148244
2011-08-26,0.74881995
2011-08-27,0.28328955
2011-08-28,0.2740726
2011-08-29,0.21708938
2011-08-30,0.21550393
2011-08-31,0.5988673
2011-09-01,0.5989307
2011-09-02,0.43311128
2011-09-03,0.54780376
2011-09-04,0.5441819
2011-09-05,0.5301972
2011-09-06,0.5170284
2011-09-07,0.5122705
2011-09-08,0.47871345
2011-09-09,1.1223469
2011-09-10,1.0042613
2011-09-11,0.3314916
2011-09-12,0.5754098
2011-09-13,0.5747996
2011-09-14,0.31044704
2011-09-15,0.29839084
2011-09-16,0.7940991
2011-09-17,0.5169999
2011-09-18,0.5173516
2011-09-19,0.49700445
2011-09-20,0.5885165
2011-09-21,0.9667034
2011-09-22,1.082832
2011-09-23,1.082832
2011-09-24,0.7830423
2011-09-25,1.3221555
2011-09-26,1.3221555
2011-09-27,1.4209299
2011-09-28,1.2944229
2011-09-29,1.316929
2011-09-30,0.4418712
2011-10-01,0.44234392
2011-10-02,1.2762556
2011-10-03,1.2758975
2011-10-04,1.172294
2011-10-05,2.7671506
2011-10-06,3.9707885
2011-10-07,1.6438534
2011-10-08,1.6362616
2011-10-09,1.4260553
2011-10-10,1.0743254
2011-10-11,1.7724668
2011-10-12,1.7675939
2011-10-13,1.7676585
2011-10-14,0.98327684
2011-10-15,0.98317534
2011-10-16,0.49463832
2011-10-17,2.3612063
2011-10-18,2.3612063
2011-10-19,0.54378504
2011-10-20,0.5438768
2011-10-21,0.42250437
2011-10-22,0.92401063
2011-10-23,0.77349025
2011-10-24,1.96152
2011-10-25,1.6671323
2011-10-26,1.6447757
2011-10-27,1.5376438
2011-10-28,2.7635114
2011-10-29,0.8947184
2011-10-30,0.5998503
2011-10-31,1.3241758
2011-11-01,0.69241333
2011-11-02,1.4669926
2011-11-03,1.7487396
2011-11-04,1.6241844
2011-11-05,1.2201477
2011-11-06,1.4151592
2011-11-07,2.3913407
2011-11-08,2.316152
2011-11-09,1.0215049
2011-11-10,1.0215049
2011-11-11,0.95452046
2011-11-12,0.97643185
2011-11-13,0.9764312
2011-11-14,0.9764312
2011-11-15,1.3245647
2011-11-16,2.007755
2011-11-17,2.0012739
2011-11-18,1.6157392
2011-11-19,0.97214544
2011-11-20,1.0589149
2011-11-21,1.4945482
2011-11-22,1.4731184
2011-11-23,1.474466
2011-11-24,1.1582941
2011-11-25,1.0556192
2011-11-26,1.0285304
2011-11-27,1.1993704
2011-11-28,1.1527315
2011-11-29,1.0660464
2011-11-30,1.012955
2011-12-01,1.6842482
2011-12-02,0.9055672
2011-12-03,0.7978994
2011-12-04,1.8484163
2011-12-05,1.8601935
2011-12-06,1.8659295
2011-12-07,2.275119
2011-12-08,1.189359
2011-12-09,1.189359
2011-12-10,0.8802222
2011-12-11,0.48786405
2011-12-12,0.4719718
2011-12-13,0.54609567
2011-12-14,1.2807351
2011-12-15,0.5157945
2011-12-16,0.41849324
2011-12-17,0.40945315
2011-12-18,0.60364884
2011-12-19,0.55368394
2011-12-20,0.3784132
2011-12-21,0.41655737
2011-12-22,0.4679053
2011-12-23,0.4492324
2011-12-24,0.66249216
2011-12-25,0.3714756
2011-12-26,0.28125575
2011-12-27,0.26890546
2011-12-28,0.46041626
2011-12-29,0.6914057
2011-12-30,0.66221666
2011-12-31,0.4819803
2012-01-01,0.5236742
2012-01-02,0.43092364
2012-01-03,0.32490554
2012-01-04,0.2873157
2012-01-05,0.34922937
2012-01-06,0.35578278
2012-01-07,0.3395687
2012-01-08,0.39909345
2012-01-09,0.37418044
2012-01-10,0.47480574
2012-01-11,0.46550012
2012-01-12,0.3296991
2012-01-13,0.34414634
2012-01-14,0.566552
2012-01-15,0.622927
